Tokens,Tags,Polarities
"['And', 'it', 'all', 'comes', 'at', 'a', 'very', 'reasonable', 'price', 'LRB', 'longer', 'nodules', 'and', 'rice', 'dishes', 'are', 'no', 'more', 'than', '3-6', 'each', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['And', 'it', 'all', 'comes', 'at', 'a', 'very', 'reasonable', 'price', 'LRB', 'longer', 'nodules', 'and', 'rice', 'dishes', 'are', 'no', 'more', 'than', '3-6', 'each', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'chicken', 'part', 'was', 'enable', 'but', 'had', 'canned', 'tomato', 'sauce', 'and', 'boxed', 'past', 'and', 'the', 'chicken', 'with', 'portobello', 'mushrooms', 'consisted', 'of', 'dry', 'incredible', 'chicken', 'with', 'terrible', 'sauce']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'chicken', 'part', 'was', 'enable', 'but', 'had', 'canned', 'tomato', 'sauce', 'and', 'boxed', 'past', 'and', 'the', 'chicken', 'with', 'portobello', 'mushrooms', 'consisted', 'of', 'dry', 'incredible', 'chicken', 'with', 'terrible', 'sauce']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['The', 'chicken', 'part', 'was', 'enable', 'but', 'had', 'canned', 'tomato', 'sauce', 'and', 'boxed', 'past', 'and', 'the', 'chicken', 'with', 'portobello', 'mushrooms', 'consisted', 'of', 'dry', 'incredible', 'chicken', 'with', 'terrible', 'sauce']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'chicken', 'part', 'was', 'enable', 'but', 'had', 'canned', 'tomato', 'sauce', 'and', 'boxed', 'past', 'and', 'the', 'chicken', 'with', 'portobello', 'mushrooms', 'consisted', 'of', 'dry', 'incredible', 'chicken', 'with', 'terrible', 'sauce']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'chicken', 'part', 'was', 'enable', 'but', 'had', 'canned', 'tomato', 'sauce', 'and', 'boxed', 'past', 'and', 'the', 'chicken', 'with', 'portobello', 'mushrooms', 'consisted', 'of', 'dry', 'incredible', 'chicken', 'with', 'terrible', 'sauce']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['I', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'asks', 'me', 'where', 'to', 'go', 'for', 'a', 'good', 'meal']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'waitresses', 'are', 'nice', 'also', 'you', 'can', 'just', 'get', 'counter', 'service', 'sit']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'waitresses', 'are', 'nice', 'also', 'you', 'can', 'just', 'get', 'counter', 'service', 'sit']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1]"
"['The', 'only', 'friendly', 'staff', 'member', 'was', 'the', 'guy', 'at', 'the', 'bar']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'only', 'friendly', 'staff', 'member', 'was', 'the', 'guy', 'at', 'the', 'bar']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['The', 'only', 'friendly', 'staff', 'member', 'was', 'the', 'guy', 'at', 'the', 'bar']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['You', 'can', 'certainly', 'find', 'restaurant', 'that', 'offer', 'a', 'superior', 'fine', 'dining', 'experience', 'but', 'for', 'superb', 'food', 'at', 'reasonable', 'prices', 'A', 'Villa', 'ca', 'it', 'be', 'beat']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['You', 'can', 'certainly', 'find', 'restaurant', 'that', 'offer', 'a', 'superior', 'fine', 'dining', 'experience', 'but', 'for', 'superb', 'food', 'at', 'reasonable', 'prices', 'A', 'Villa', 'ca', 'it', 'be', 'beat']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['To', 'it', 'or', 'A', 'it', 'is', 'not', 'in', 'the', 'service', 'directory']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['I', 'can', 'not', 'imagine', 'a', 'friendliest', 'staff', 'working', 'in', 'a', 'restaurant']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['I', 'do', 'suggest', 'to', 'ask', 'to', 'be', 'seated', 'upstairs', 'if', 'you', 'are', 'looking', 'to', 'be', 'a', 'little', 'copy']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'red', 'carry', 'is', 'weak', 'and', 'tactless', 'the', 'pad', 'that', 'is', 'stuck', 'together', 'and', 'lump', 'the', 'rice', 'is', 'often', 'overlooked', 'and', 'the', 'seafood', 'is', 'pretty', 'sketch']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'red', 'carry', 'is', 'weak', 'and', 'tactless', 'the', 'pad', 'that', 'is', 'stuck', 'together', 'and', 'lump', 'the', 'rice', 'is', 'often', 'overlooked', 'and', 'the', 'seafood', 'is', 'pretty', 'sketch']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'red', 'carry', 'is', 'weak', 'and', 'tactless', 'the', 'pad', 'that', 'is', 'stuck', 'together', 'and', 'lump', 'the', 'rice', 'is', 'often', 'overlooked', 'and', 'the', 'seafood', 'is', 'pretty', 'sketch']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'red', 'carry', 'is', 'weak', 'and', 'tactless', 'the', 'pad', 'that', 'is', 'stuck', 'together', 'and', 'lump', 'the', 'rice', 'is', 'often', 'overlooked', 'and', 'the', 'seafood', 'is', 'pretty', 'sketch']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['The', 'wine', 'list', 'is', 'extensive', 'and', 'can', 'easily', 'like', 'up', 'an', 'otherwise', 'reasonably', 'prices', 'meal']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'wine', 'list', 'is', 'extensive', 'and', 'can', 'easily', 'like', 'up', 'an', 'otherwise', 'reasonably', 'prices', 'meal']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'wine', 'list', 'is', 'extensive', 'and', 'can', 'easily', 'like', 'up', 'an', 'otherwise', 'reasonably', 'prices', 'meal']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['Paul', 'is', 'pretty', 'good', 'but', 'definitely', 'not', 'great']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'would', 'recommend', 'Foxy', 's', 'for', 'that', 'but', 'not', 'for', 'their', 'food']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['He', 'always', 'get', 'a', 'smiling', 'of', 'appetizers', 'and', 'share']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1]"
"['Overall', 'I', 'was', 'impressed', 'and', 'will', 'return', 'it', 's', 'a', 'great', 'QPR', 'LRB', 'Quality', 'to', 'Price', 'Ratio', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['Overall', 'I', 'was', 'impressed', 'and', 'will', 'return', 'it', 's', 'a', 'great', 'QPR', 'LRB', 'Quality', 'to', 'Price', 'Ratio', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['It', 'is', 'nearly', 'impossible', 'to', 'get', 'a', 'table', 'so', 'if', 'you', 'ever', 'have', 'the', 'chance', 'to', 'go', 'here', 'for', 'dinner', 'of', 'NOT', 'pass', 'it', 'up']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'is', 'nearly', 'impossible', 'to', 'get', 'a', 'table', 'so', 'if', 'you', 'ever', 'have', 'the', 'chance', 'to', 'go', 'here', 'for', 'dinner', 'of', 'NOT', 'pass', 'it', 'up']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['Their', 'pad', 'opening', 'is', 'delicious', 'and', 'everything', 'else', 'is', 'fantastic']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'pure', 'green', 'walls', 'leave', 'a', 'lot', 'to', 'be', 'desired', 'but', 'the', 'food', 'is', 'very', 'good']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['The', 'pure', 'green', 'walls', 'leave', 'a', 'lot', 'to', 'be', 'desired', 'but', 'the', 'food', 'is', 'very', 'good']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'favors', 'are', 'very', 'fresh', 'and', 'pretty', 'unobtrusive', 'nothing', 'flash']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'like', 'Safe', 'Voir', 'do', 'not', 'get', 'me', 'wrong', 'it', 'is', 'just', 'that', 'the', 'people', 'who', 'work', 'there', 'are', 'evil', 'and', 'incompetent']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'danger', 'speak', 'was', 'like', 'rubber', 'and', 'the', 'tune', 'was', 'flavorless', 'not', 'to', 'mention', 'it', 'tasted', 'like', 'it', 'had', 'just', 'been', 'showed']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'danger', 'speak', 'was', 'like', 'rubber', 'and', 'the', 'tune', 'was', 'flavorless', 'not', 'to', 'mention', 'it', 'tasted', 'like', 'it', 'had', 'just', 'been', 'showed']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Our', 'son', 'loves', 'penza', 'and', 'we', 'have', 'a', 'terrified', 'Neapolitans', 'pizzaria', 'in', 'our', 'home', 'city', 'LRB', 'Seattle', 'RRB', 'we', 'liked', 'this', 'nearly', 'as', 'much', 'and', 'the', 'differences', 'were', 'more', 'about', 'personal', 'preference', 'than', 'any', 'reflection', 'on', 'either', 'restaurant']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['big', 'and', 'soft', 'as', 'well', 'as', 'good', 'lunch', 'food']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, 2, -1]"
"['To', 'food', 'sobs', 'allowed', 'this', 'place', 'is', 'for', 'people', 'who', 'appreciate', 'good', 'food']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['To', 'food', 'sobs', 'allowed', 'this', 'place', 'is', 'for', 'people', 'who', 'appreciate', 'good', 'food']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['I', 'liked', 'the', 'food', 'at', 'this', 'quasi-that', 'restaurant']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['I', 'liked', 'the', 'food', 'at', 'this', 'quasi-that', 'restaurant']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['By', 'far', 'the', 'best', 'salad', 'I', 'have', 'had', 'in', 'a', 'fast', 'food', 'restaurant']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['By', 'far', 'the', 'best', 'salad', 'I', 'have', 'had', 'in', 'a', 'fast', 'food', 'restaurant']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1]"
"['Is', 'for', 'the', 'bar', 'this', 'is', 'another', 'bad', 'idea']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['Their', 'wages', 'are', 'fine', 'but', 'they', 'are', 'a', 'little', 'overlooked', 'and', 'not', 'really', 'a', 'special', 'babel', 'experience']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]"
"['Unlike', 'of', 'up', 'the', 'block', 'this', 'place', 'actually', 'gives', 'you', 'hearty', 'and', 'hot', 'wages', 'this', 'town', 'is', 'known', 'for']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['The', 'barebecued', 'salmon', 'is', 'elegantly', 'spice', 'and', 'not', 'at', 'all', 'dry']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Same', 'owner', 'as', 'the', 'guy', 'who', 'owns', 'Typhoon', 'which', 'is', 'just', 'down', 'the', 'street', 'on', 'It', 'Marks', 'and', 'st', 'Ve']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['That', 'generous', 'portions']","[0, 0, 1, 0]","[-1, -1, 2, -1]"
"['The', 'workers', 'there', 'also', 'absolutely', 'load', 'the', 'babel', 'with', 'cream', 'cheese', 'LRB', 'gets', 'a', 'little', 'mess', 'RRB']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'workers', 'there', 'also', 'absolutely', 'load', 'the', 'babel', 'with', 'cream', 'cheese', 'LRB', 'gets', 'a', 'little', 'mess', 'RRB']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'workers', 'there', 'also', 'absolutely', 'load', 'the', 'babel', 'with', 'cream', 'cheese', 'LRB', 'gets', 'a', 'little', 'mess', 'RRB']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'wine', 'the', 'service', 'was', 'very', 'good', 'too']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'wine', 'the', 'service', 'was', 'very', 'good', 'too']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['To', 'the', 'menu', 'is', 'written', 'in', 'chalk', 'above', 'your', 'head', 'and', 'it', 'all', 'sounds', 'delicious']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'highly', 'spice', 'chair', 'tea', 'was', 'great', 'too']","[0, 0, 0, 1, 2, 0, 0, 0, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1]"
"['I', 'have', 'been', 'there', 'many', 'times', 'and', 'food', 'is', 'good', 'and', 'consistent']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['Seriously', 'this', 'is', 'the', 'best', 'all', 'you', 'can', 'eat', 'in', 'town', 'Is', 'everyone', 'says', 'the', 'Pity', 'Anna', 'hand', 'rolls', 'are', 'the', 'best', 'have', '4', 'of', 'these', 'and', 'you', 've', 'broken', 'even']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'Sapphire', 'is', 'certainly', 'not', 'lacking', 'in', 'alliance', 'and', 'probably', 'has', 'the', 'best', 'door', 'of', 'any', 'Indian', 'restaurant', 'I', 'have', 'been', 'to', 'in', 'New', 'Work', 'City', 'the', 'food', 'was', 'not', 'what', 'I', 'had', 'hoped', 'for']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'Sapphire', 'is', 'certainly', 'not', 'lacking', 'in', 'alliance', 'and', 'probably', 'has', 'the', 'best', 'door', 'of', 'any', 'Indian', 'restaurant', 'I', 'have', 'been', 'to', 'in', 'New', 'Work', 'City', 'the', 'food', 'was', 'not', 'what', 'I', 'had', 'hoped', 'for']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'Sapphire', 'is', 'certainly', 'not', 'lacking', 'in', 'alliance', 'and', 'probably', 'has', 'the', 'best', 'door', 'of', 'any', 'Indian', 'restaurant', 'I', 'have', 'been', 'to', 'in', 'New', 'Work', 'City', 'the', 'food', 'was', 'not', 'what', 'I', 'had', 'hoped', 'for']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'would', 'highly', 'recommend', 'this', 'place', 'to', 'anyone', 'looking', 'for', 'a', 'casual', 'atmosphere', 'that', 'whisky', 'you', 'away', 'to', 'the', 'left', 'bank', 'of', 'the', 'river', 'Seine']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'meat', 'dishes', 'were', 'only', 'so-so']","[0, 1, 2, 0, 0, 0, 0]","[-1, 1, 1, -1, -1, -1, -1]"
"['His', 'wife', 'Vanya', 'the', 'hostess', 'complete', 'the', 'comforting', 'atmosphere', 'by', 'being', 'delightful', 'warm', 'and', 'gracious']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
